State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,NAGPUR,2013,Kharif     ,Rice,77700.0,105000.0
Maharashtra,NAGPUR,2013,Kharif     ,Soyabean,232800.0,99900.0
Maharashtra,NAGPUR,2013,Rabi       ,Gram,71700.0,45100.0
Maharashtra,NAGPUR,2013,Rabi       ,Wheat,86200.0,83100.0
Maharashtra,NAGPUR,2014,Kharif     ,Arhar/Tur,62000.0,21100.0
Maharashtra,NAGPUR,2014,Kharif     ,Cotton(lint),111300.0,150200.0
Maharashtra,NAGPUR,2014,Kharif     ,Rice,78800.0,95500.0
Maharashtra,NAGPUR,2014,Kharif     ,Soyabean,220400.0,79500.0
Maharashtra,NAGPUR,2014,Rabi       ,Gram,67000.0,46600.0
Maharashtra,NAGPUR,2014,Rabi       ,Wheat,88500.0,110600.0
Maharashtra,NANDED,1997,Kharif     ,Arhar/Tur,46000.0,6000.0
Maharashtra,NANDED,1997,Kharif     ,Jowar,199500.0,219500.0
Maharashtra,NANDED,1997,Kharif     ,Urad,49400.0,10400.0
Maharashtra,NANDED,1998,Kharif     ,Arhar/Tur,48100.0,49900.0
Maharashtra,NANDED,1998,Kharif     ,Jowar,201700.0,234400.0
Maharashtra,NANDED,1998,Kharif     ,Urad,48500.0,31900.0
Maharashtra,NANDED,1999,Kharif     ,Arhar/Tur,48600.0,56000.0
Maharashtra,NANDED,1999,Kharif     ,Jowar,202200.0,265500.0
Maharashtra,NANDED,1999,Kharif     ,Urad,51300.0,33900.0
Maharashtra,NANDED,2000,Kharif     ,Arhar/Tur,53200.0,25400.0
Maharashtra,NANDED,2000,Kharif     ,Jowar,209000.0,256600.0
Maharashtra,NANDED,2000,Kharif     ,Urad,60700.0,26200.0
Maharashtra,NANDED,2001,Kharif     ,Arhar/Tur,52300.0,39900.0
Maharashtra,NANDED,2001,Kharif     ,Jowar,181200.0,210700.0
Maharashtra,NANDED,2001,Kharif     ,Urad,61500.0,17300.0
Maharashtra,NANDED,2002,Kharif     ,Arhar/Tur,54900.0,55400.0
Maharashtra,NANDED,2002,Kharif     ,Cotton(lint),214600.0,126100.0
Maharashtra,NANDED,2002,Kharif     ,Jowar,171900.0,279500.0
Maharashtra,NANDED,2002,Kharif     ,Urad,72800.0,54000.0
Maharashtra,NANDED,2003,Kharif     ,Arhar/Tur,55800.0,44600.0
Maharashtra,NANDED,2003,Kharif     ,Cotton(lint),215500.0,202900.0
Maharashtra,NANDED,2003,Kharif     ,Jowar,164200.0,214400.0
Maharashtra,NANDED,2003,Kharif     ,Soyabean,68500.0,87300.0
Maharashtra,NANDED,2003,Kharif     ,Urad,69100.0,52000.0
Maharashtra,NANDED,2004,Kharif     ,Arhar/Tur,52800.0,47800.0
Maharashtra,NANDED,2004,Kharif     ,Jowar,165300.0,212700.0
Maharashtra,NANDED,2004,Kharif     ,Urad,47400.0,24500.0
Maharashtra,NANDED,2004,Rabi       ,Gram,40700.0,20400.0
Maharashtra,NANDED,2004,Rabi       ,Soyabean,110300.0,103500.0
Maharashtra,NANDED,2004,Whole Year ,Cotton(lint),233200.0,194900.0
Maharashtra,NANDED,2005,Kharif     ,Arhar/Tur,53300.0,27800.0
Maharashtra,NANDED,2005,Kharif     ,Cotton(lint),227800.0,129200.0
Maharashtra,NANDED,2005,Kharif     ,Soyabean,156400.0,144400.0
Maharashtra,NANDED,2005,Kharif     ,Urad,50700.0,19700.0
Maharashtra,NANDED,2005,Rabi       ,Gram,52300.0,31600.0
Maharashtra,NANDED,2006,Kharif     ,Arhar/Tur,54900.0,38600.0
Maharashtra,NANDED,2006,Kharif     ,Cotton(lint),215700.0,129400.0
Maharashtra,NANDED,2006,Kharif     ,Jowar,170100.0,162100.0
Maharashtra,NANDED,2006,Kharif     ,Soyabean,169100.0,118700.0
Maharashtra,NANDED,2006,Kharif     ,Urad,54000.0,14400.0
Maharashtra,NANDED,2006,Rabi       ,Gram,58600.0,34000.0
Maharashtra,NANDED,2006,Rabi       ,Wheat,40100.0,49900.0
Maharashtra,NANDED,2008,Kharif     ,Arhar/Tur,58100.0,27700.0
Maharashtra,NANDED,2008,Kharif     ,Jowar,111300.0,105400.0
Maharashtra,NANDED,2008,Kharif     ,Soyabean,163200.0,129900.0
Maharashtra,NANDED,2008,Kharif     ,Urad,40200.0,14100.0
Maharashtra,NANDED,2008,Rabi       ,Gram,44300.0,31500.0
Maharashtra,NANDED,2009,Kharif     ,Arhar/Tur,60200.0,43000.0
Maharashtra,NANDED,2009,Kharif     ,Jowar,125100.0,91600.0
Maharashtra,NANDED,2009,Kharif     ,Soyabean,188300.0,86100.0
Maharashtra,NANDED,2009,Kharif     ,Urad,50200.0,7200.0
Maharashtra,NANDED,2009,Rabi       ,Gram,48400.0,34800.0
Maharashtra,NANDED,2010,Kharif     ,Arhar/Tur,68300.0,40400.0
Maharashtra,NANDED,2010,Kharif     ,Jowar,126500.0,133500.0
Maharashtra,NANDED,2010,Kharif     ,Soyabean,181200.0,268400.0
Maharashtra,NANDED,2010,Kharif     ,Urad,57500.0,44000.0
Maharashtra,NANDED,2010,Rabi       ,Gram,52900.0,53800.0
Maharashtra,NANDED,2010,Rabi       ,Wheat,49000.0,82700.0
Maharashtra,NANDED,2011,Kharif     ,Arhar/Tur,66500.0,42700.0
Maharashtra,NANDED,2011,Kharif     ,Jowar,129300.0,167400.0
Maharashtra,NANDED,2011,Kharif     ,Soyabean,183000.0,233800.0
Maharashtra,NANDED,2011,Kharif     ,Urad,47000.0,28300.0
Maharashtra,NANDED,2011,Rabi       ,Gram,54500.0,42600.0
Maharashtra,NANDED,2012,Kharif     ,Arhar/Tur,64500.0,36900.0
Maharashtra,NANDED,2012,Kharif     ,Jowar,129400.0,157600.0
Maharashtra,NANDED,2012,Kharif     ,Soyabean,185000.0,283400.0
Maharashtra,NANDED,2012,Kharif     ,Urad,48900.0,39400.0
Maharashtra,NANDED,2012,Rabi       ,Gram,54700.0,66000.0
Maharashtra,NANDED,2013,Kharif     ,Arhar/Tur,71600.0,46100.0
Maharashtra,NANDED,2013,Kharif     ,Jowar,88300.0,71300.0
Maharashtra,NANDED,2013,Kharif     ,Soyabean,213200.0,274400.0
Maharashtra,NANDED,2013,Kharif     ,Urad,49600.0,32700.0
Maharashtra,NANDED,2013,Rabi       ,Gram,65300.0,59600.0
Maharashtra,NANDED,2014,Kharif     ,Arhar/Tur,71600.0,14700.0
Maharashtra,NANDED,2014,Kharif     ,Jowar,88300.0,28600.0
Maharashtra,NANDED,2014,Kharif     ,Soyabean,218900.0,64500.0
Maharashtra,NANDED,2014,Rabi       ,Gram,51200.0,25700.0
Maharashtra,NANDURBAR,1999,Kharif     ,Rice,179400.0,229400.0
Maharashtra,NANDURBAR,2008,Kharif     ,Cotton(lint),56900.0,107600.0
Maharashtra,NANDURBAR,2009,Kharif     ,Cotton(lint),54500.0,107500.0
Maharashtra,NANDURBAR,2010,Kharif     ,Cotton(lint),56000.0,116600.0
Maharashtra,NANDURBAR,2011,Kharif     ,Cotton(lint),57200.0,81300.0
Maharashtra,NANDURBAR,2012,Kharif     ,Cotton(lint),79200.0,96500.0
Maharashtra,NANDURBAR,2013,Kharif     ,Cotton(lint),102200.0,149800.0
Maharashtra,NANDURBAR,2014,Kharif     ,Cotton(lint),118600.0,101200.0
Maharashtra,NASHIK,1997,Kharif     ,Gram,52200.0,24700.0
Maharashtra,NASHIK,1997,Kharif     ,Ragi,45200.0,38900.0
Maharashtra,NASHIK,1997,Kharif     ,Rice,44600.0,59600.0
Maharashtra,NASHIK,1997,Rabi       ,Wheat,73600.0,95100.0
Maharashtra,NASHIK,1998,Kharif     ,Groundnut,42100.0,42100.0
Maharashtra,NASHIK,1998,Kharif     ,Ragi,44800.0,39500.0
Maharashtra,NASHIK,1998,Kharif     ,Rice,45600.0,57200.0
Maharashtra,NASHIK,1998,Rabi       ,Gram,60300.0,39700.0
Maharashtra,NASHIK,1998,Rabi       ,Wheat,83900.0,112200.0
Maharashtra,NASHIK,1999,Kharif     ,Ragi,45100.0,40400.0
Maharashtra,NASHIK,1999,Kharif     ,Rice,47800.0,57200.0
Maharashtra,NASHIK,1999,Rabi       ,Gram,60000.0,39300.0
Maharashtra,NASHIK,1999,Rabi       ,Wheat,85700.0,122600.0
Maharashtra,NASHIK,2000,Kharif     ,Ragi,44800.0,21500.0
Maharashtra,NASHIK,2000,Kharif     ,Rice,45600.0,39800.0
Maharashtra,NASHIK,2000,Kharif     ,Small millets,42100.0,24800.0
Maharashtra,NASHIK,2001,Kharif     ,Ragi,44900.0,46500.0
Maharashtra,NASHIK,2001,Kharif     ,Rice,46600.0,56300.0
Maharashtra,NASHIK,2002,Kharif     ,Ragi,42000.0,25700.0
Maharashtra,NASHIK,2002,Kharif     ,Rice,49100.0,43900.0
Maharashtra,NASHIK,2003,Kharif     ,Ragi,41900.0,39300.0
Maharashtra,NASHIK,2003,Kharif     ,Rice,50600.0,66300.0
Maharashtra,NASHIK,2003,Whole Year ,Onion,60611.0,793741.0
Maharashtra,NASHIK,2004,Kharif     ,Ragi,41400.0,40200.0
Maharashtra,NASHIK,2004,Kharif     ,Rice,50800.0,70200.0
Maharashtra,NASHIK,2004,Rabi       ,Wheat,55600.0,81300.0
Maharashtra,NASHIK,2005,Kharif     ,Rice,50300.0,58700.0
Maharashtra,NASHIK,2005,Rabi       ,Gram,42200.0,29500.0
Maharashtra,NASHIK,2005,Rabi       ,Wheat,70600.0,116600.0
Maharashtra,NASHIK,2006,Kharif     ,Maize,88300.0,141900.0
Maharashtra,NASHIK,2006,Kharif     ,Rice,49000.0,49600.0
Maharashtra,NASHIK,2006,Rabi       ,Gram,48200.0,32100.0
Maharashtra,NASHIK,2006,Rabi       ,Wheat,84100.0,137700.0
Maharashtra,NASHIK,2008,Kharif     ,Bajra,197900.0,191000.0
Maharashtra,NASHIK,2008,Kharif     ,Maize,101600.0,293200.0
Maharashtra,NASHIK,2008,Kharif     ,Rice,51200.0,65800.0
Maharashtra,NASHIK,2008,Rabi       ,Wheat,71900.0,115900.0
Maharashtra,NASHIK,2009,Kharif     ,Bajra,171900.0,129500.0
Maharashtra,NASHIK,2009,Kharif     ,Cotton(lint),46400.0,69200.0
Maharashtra,NASHIK,2009,Kharif     ,Maize,140900.0,318400.0
Maharashtra,NASHIK,2009,Kharif     ,Rice,48100.0,18800.0
Maharashtra,NASHIK,2009,Kharif     ,Soyabean,55100.0,65400.0
Maharashtra,NASHIK,2009,Rabi       ,Wheat,73000.0,117900.0
Maharashtra,NASHIK,2010,Kharif     ,Bajra,171200.0,216300.0
Maharashtra,NASHIK,2010,Kharif     ,Cotton(lint),50500.0,100600.0
Maharashtra,NASHIK,2010,Kharif     ,Maize,164100.0,535600.0
Maharashtra,NASHIK,2010,Kharif     ,Rice,59100.0,24000.0
Maharashtra,NASHIK,2010,Kharif     ,Soyabean,56900.0,80900.0
Maharashtra,NASHIK,2010,Rabi       ,Gram,40600.0,31200.0
Maharashtra,NASHIK,2010,Rabi       ,Wheat,75300.0,143700.0
Maharashtra,NASHIK,2011,Kharif     ,Bajra,165900.0,170100.0
Maharashtra,NASHIK,2011,Kharif     ,Cotton(lint),47000.0,96500.0
Maharashtra,NASHIK,2011,Kharif     ,Maize,173800.0,554000.0
Maharashtra,NASHIK,2011,Kharif     ,Ragi,40000.0,36300.0
Maharashtra,NASHIK,2011,Kharif     ,Rice,62900.0,77800.0
Maharashtra,NASHIK,2011,Kharif     ,Soyabean,58600.0,81500.0
Maharashtra,NASHIK,2011,Rabi       ,Wheat,52400.0,102600.0
Maharashtra,NASHIK,2012,Kharif     ,Bajra,154800.0,124800.0
Maharashtra,NASHIK,2012,Kharif     ,Cotton(lint),45700.0,76700.0
Maharashtra,NASHIK,2012,Kharif     ,Maize,168100.0,496100.0
Maharashtra,NASHIK,2012,Kharif     ,Rice,67900.0,80800.0
Maharashtra,NASHIK,2012,Kharif     ,Soyabean,56000.0,87300.0
Maharashtra,NASHIK,2013,Kharif     ,Bajra,149600.0,167500.0
Maharashtra,NASHIK,2013,Kharif     ,Cotton(lint),46000.0,100800.0
Maharashtra,NASHIK,2013,Kharif     ,Maize,144200.0,556700.0
Maharashtra,NASHIK,2013,Kharif     ,Rice,72600.0,93300.0
Maharashtra,NASHIK,2013,Kharif     ,Soyabean,52400.0,82700.0
Maharashtra,NASHIK,2013,Rabi       ,Gram,40000.0,26220.0
Maharashtra,NASHIK,2013,Rabi       ,Wheat,65900.0,111900.0
Maharashtra,NASHIK,2014,Kharif     ,Bajra,152700.0,108900.0
Maharashtra,NASHIK,2014,Kharif     ,Cotton(lint),46000.0,44700.0
Maharashtra,NASHIK,2014,Kharif     ,Maize,116900.0,309000.0
Maharashtra,NASHIK,2014,Kharif     ,Rice,71200.0,86700.0
Maharashtra,NASHIK,2014,Kharif     ,Soyabean,59800.0,85000.0
Maharashtra,NASHIK,2014,Rabi       ,Gram,40900.0,28500.0
Maharashtra,NASHIK,2014,Rabi       ,Wheat,72400.0,111200.0
Maharashtra,OSMANABAD,1997,Kharif     ,Arhar/Tur,69200.0,2900.0
Maharashtra,OSMANABAD,1997,Kharif     ,Gram,40400.0,5500.0
Maharashtra,OSMANABAD,1997,Kharif     ,Jowar,91800.0,57500.0
Maharashtra,OSMANABAD,1997,Rabi       ,Jowar,210300.0,33700.0
Maharashtra,OSMANABAD,1998,Kharif     ,Arhar/Tur,74900.0,44900.0
Maharashtra,OSMANABAD,1998,Kharif     ,Jowar,98500.0,94300.0
Maharashtra,OSMANABAD,1998,Rabi       ,Gram,50000.0,27500.0
Maharashtra,OSMANABAD,1998,Rabi       ,Jowar,186700.0,147900.0
Maharashtra,OSMANABAD,1998,Rabi       ,Sunflower,40200.0,9600.0
Maharashtra,OSMANABAD,1998,Rabi       ,Wheat,42200.0,45100.0
Maharashtra,OSMANABAD,1999,Kharif     ,Arhar/Tur,80200.0,62000.0
Maharashtra,OSMANABAD,1999,Kharif     ,Jowar,87600.0,81800.0
Maharashtra,OSMANABAD,1999,Rabi       ,Gram,50300.0,28100.0
Maharashtra,OSMANABAD,1999,Rabi       ,Jowar,213500.0,181600.0
Maharashtra,OSMANABAD,2000,Kharif     ,Arhar/Tur,83600.0,58500.0
Maharashtra,OSMANABAD,2000,Kharif     ,Jowar,89600.0,113400.0
Maharashtra,OSMANABAD,2000,Kharif     ,Urad,46400.0,19600.0
Maharashtra,OSMANABAD,2000,Rabi       ,Gram,53100.0,30100.0
Maharashtra,OSMANABAD,2000,Rabi       ,Jowar,226600.0,179400.0
Maharashtra,OSMANABAD,2001,Kharif     ,Arhar/Tur,68100.0,35100.0
Maharashtra,OSMANABAD,2001,Kharif     ,Jowar,82400.0,51300.0
Maharashtra,OSMANABAD,2001,Kharif     ,Urad,46700.0,3800.0
Maharashtra,OSMANABAD,2001,Rabi       ,Gram,58400.0,30600.0
Maharashtra,OSMANABAD,2002,Kharif     ,Arhar/Tur,81500.0,44100.0
Maharashtra,OSMANABAD,2002,Kharif     ,Jowar,85900.0,76100.0
Maharashtra,OSMANABAD,2002,Kharif     ,Urad,52200.0,25000.0
Maharashtra,OSMANABAD,2002,Rabi       ,Gram,58400.0,22200.0
Maharashtra,OSMANABAD,2002,Rabi       ,Sunflower,42200.0,20100.0
Maharashtra,OSMANABAD,2003,Kharif     ,Arhar/Tur,75000.0,14500.0
Maharashtra,OSMANABAD,2003,Kharif     ,Jowar,77200.0,39100.0
Maharashtra,OSMANABAD,2003,Kharif     ,Urad,53000.0,11600.0
Maharashtra,OSMANABAD,2003,Rabi       ,Gram,59900.0,11700.0
Maharashtra,OSMANABAD,2003,Rabi       ,Sunflower,41400.0,5800.0
Maharashtra,OSMANABAD,2004,Kharif     ,Arhar/Tur,83500.0,42600.0
Maharashtra,OSMANABAD,2004,Kharif     ,Jowar,77800.0,57800.0
Maharashtra,OSMANABAD,2004,Kharif     ,Urad,51900.0,25400.0
Maharashtra,OSMANABAD,2004,Rabi       ,Gram,51100.0,26000.0
Maharashtra,OSMANABAD,2004,Rabi       ,Sunflower,40400.0,23700.0
Maharashtra,OSMANABAD,2005,Kharif     ,Arhar/Tur,84700.0,49800.0
Maharashtra,OSMANABAD,2005,Kharif     ,Urad,46500.0,26900.0
Maharashtra,OSMANABAD,2005,Rabi       ,Gram,63900.0,44700.0
Maharashtra,OSMANABAD,2005,Rabi       ,Sunflower,43400.0,31900.0
Maharashtra,OSMANABAD,2006,Kharif     ,Arhar/Tur,95900.0,49500.0
Maharashtra,OSMANABAD,2006,Kharif     ,Jowar,72900.0,53400.0
Maharashtra,OSMANABAD,2006,Kharif     ,Urad,47700.0,5700.0
Maharashtra,OSMANABAD,2006,Rabi       ,Gram,72100.0,42900.0
Maharashtra,OSMANABAD,2006,Rabi       ,Sunflower,43500.0,25400.0
Maharashtra,OSMANABAD,2008,Kharif     ,Arhar/Tur,59000.0,32400.0
Maharashtra,OSMANABAD,2008,Kharif     ,Jowar,52100.0,26600.0
Maharashtra,OSMANABAD,2008,Rabi       ,Gram,102100.0,71400.0
Maharashtra,OSMANABAD,2008,Rabi       ,Sunflower,41500.0,28300.0
Maharashtra,OSMANABAD,2009,Kharif     ,Arhar/Tur,72600.0,56500.0
Maharashtra,OSMANABAD,2009,Kharif     ,Jowar,83000.0,44300.0
Maharashtra,OSMANABAD,2009,Kharif     ,Soyabean,46100.0,22400.0
Maharashtra,OSMANABAD,2009,Rabi       ,Gram,69800.0,54200.0
Maharashtra,OSMANABAD,2010,Kharif     ,Arhar/Tur,94300.0,72800.0
Maharashtra,OSMANABAD,2010,Kharif     ,Jowar,51400.0,41200.0
Maharashtra,OSMANABAD,2010,Kharif     ,Soyabean,65200.0,111400.0
Maharashtra,OSMANABAD,2010,Kharif     ,Sugarcane,43200.0,3175200.0
Maharashtra,OSMANABAD,2010,Kharif     ,Urad,57100.0,27800.0
Maharashtra,OSMANABAD,2010,Rabi       ,Gram,73900.0,62600.0
Maharashtra,OSMANABAD,2010,Rabi       ,Wheat,41800.0,43300.0
Maharashtra,OSMANABAD,2011,Kharif     ,Arhar/Tur,97800.0,73900.0
Maharashtra,OSMANABAD,2011,Kharif     ,Jowar,55100.0,57900.0
Maharashtra,OSMANABAD,2011,Kharif     ,Soyabean,90800.0,137400.0
Maharashtra,OSMANABAD,2011,Rabi       ,Gram,54200.0,38200.0
Maharashtra,OSMANABAD,2011,Whole Year ,Sugarcane,54500.0,3663100.0
Maharashtra,OSMANABAD,2012,Kharif     ,Arhar/Tur,93200.0,28000.0
Maharashtra,OSMANABAD,2012,Kharif     ,Jowar,51000.0,23200.0
Maharashtra,OSMANABAD,2012,Kharif     ,Soyabean,111700.0,101300.0
Maharashtra,OSMANABAD,2012,Rabi       ,Gram,55600.0,19400.0
Maharashtra,OSMANABAD,2012,Whole Year ,Sugarcane,52200.0,2233500.0
Maharashtra,OSMANABAD,2013,Kharif     ,Arhar/Tur,101000.0,115700.0
Maharashtra,OSMANABAD,2013,Kharif     ,Jowar,45300.0,45600.0
Maharashtra,OSMANABAD,2013,Kharif     ,Soyabean,133500.0,270400.0
Maharashtra,OSMANABAD,2013,Rabi       ,Gram,85900.0,74700.0
Maharashtra,OSMANABAD,2013,Rabi       ,Jowar,199100.0,167400.0
Maharashtra,OSMANABAD,2013,Whole Year ,Sugarcane,68900.0,3175200.0
Maharashtra,OSMANABAD,2014,Kharif     ,Arhar/Tur,101000.0,28600.0
Maharashtra,OSMANABAD,2014,Kharif     ,Jowar,45300.0,12000.0
Maharashtra,OSMANABAD,2014,Kharif     ,Soyabean,133500.0,65600.0
Maharashtra,OSMANABAD,2014,Rabi       ,Gram,112900.0,48700.0
Maharashtra,OSMANABAD,2014,Rabi       ,Jowar,215900.0,74500.0
Maharashtra,PALGHAR,2014,Kharif     ,Rice,74800.0,188300.0
Maharashtra,PARBHANI,1997,Kharif     ,Arhar/Tur,80000.0,4000.0
Maharashtra,PARBHANI,1997,Kharif     ,Gram,43700.0,12600.0
Maharashtra,PARBHANI,1997,Kharif     ,Jowar,182600.0,255500.0
Maharashtra,PARBHANI,1997,Kharif     ,Moong(Green Gram),78300.0,4600.0
Maharashtra,PARBHANI,1997,Rabi       ,Jowar,171300.0,57500.0
Maharashtra,PARBHANI,1998,Kharif     ,Arhar/Tur,73300.0,56200.0
Maharashtra,PARBHANI,1998,Kharif     ,Jowar,181600.0,202500.0
Maharashtra,PARBHANI,1998,Kharif     ,Moong(Green Gram),78800.0,25000.0
Maharashtra,PARBHANI,1998,Rabi       ,Gram,68000.0,32700.0
Maharashtra,PARBHANI,1998,Rabi       ,Jowar,148300.0,72400.0
Maharashtra,PARBHANI,1998,Rabi       ,Safflower,48200.0,22400.0
Maharashtra,PARBHANI,1998,Rabi       ,Wheat,74400.0,102900.0
Maharashtra,PARBHANI,1999,Kharif     ,Arhar/Tur,47900.0,27400.0
Maharashtra,PARBHANI,1999,Kharif     ,Cotton(lint),219200.0,137100.0
Maharashtra,PARBHANI,1999,Kharif     ,Jowar,101400.0,137400.0
Maharashtra,PARBHANI,1999,Kharif     ,Moong(Green Gram),59600.0,16000.0
Maharashtra,PARBHANI,1999,Rabi       ,Gram,57600.0,35100.0
Maharashtra,PARBHANI,1999,Rabi       ,Jowar,138900.0,109000.0
Maharashtra,PARBHANI,1999,Rabi       ,Wheat,41500.0,52200.0
Maharashtra,PARBHANI,2000,Kharif     ,Arhar/Tur,50800.0,23100.0
Maharashtra,PARBHANI,2000,Kharif     ,Cotton(lint),202400.0,90500.0
Maharashtra,PARBHANI,2000,Kharif     ,Jowar,104500.0,130600.0
Maharashtra,PARBHANI,2000,Kharif     ,Moong(Green Gram),72900.0,12800.0
Maharashtra,PARBHANI,2000,Rabi       ,Jowar,156100.0,110100.0
Maharashtra,PARBHANI,2001,Kharif     ,Arhar/Tur,52700.0,28500.0
Maharashtra,PARBHANI,2001,Kharif     ,Cotton(lint),203400.0,179700.0
Maharashtra,PARBHANI,2001,Kharif     ,Jowar,104800.0,135400.0
Maharashtra,PARBHANI,2001,Kharif     ,Moong(Green Gram),72800.0,14300.0
Maharashtra,PARBHANI,2001,Rabi       ,Jowar,167700.0,138700.0
Maharashtra,PARBHANI,2002,Kharif     ,Arhar/Tur,56600.0,33400.0
Maharashtra,PARBHANI,2002,Kharif     ,Cotton(lint),193500.0,194900.0
Maharashtra,PARBHANI,2002,Kharif     ,Jowar,100300.0,144400.0
Maharashtra,PARBHANI,2002,Kharif     ,Moong(Green Gram),79500.0,43200.0
Maharashtra,PARBHANI,2002,Rabi       ,Gram,42800.0,24600.0
Maharashtra,PARBHANI,2002,Rabi       ,Jowar,173700.0,132700.0
Maharashtra,PARBHANI,2003,Kharif     ,Arhar/Tur,57900.0,26500.0
Maharashtra,PARBHANI,2003,Kharif     ,Cotton(lint),184700.0,226800.0
Maharashtra,PARBHANI,2003,Kharif     ,Jowar,101700.0,127800.0
Maharashtra,PARBHANI,2003,Kharif     ,Moong(Green Gram),77500.0,40100.0
Maharashtra,PARBHANI,2003,Kharif     ,Soyabean,41900.0,63900.0
Maharashtra,PARBHANI,2003,Rabi       ,Gram,44400.0,22800.0
Maharashtra,PARBHANI,2003,Rabi       ,Jowar,179000.0,108400.0
Maharashtra,PARBHANI,2004,Kharif     ,Arhar/Tur,63900.0,21500.0
Maharashtra,PARBHANI,2004,Kharif     ,Jowar,94600.0,72900.0
Maharashtra,PARBHANI,2004,Kharif     ,Moong(Green Gram),77100.0,20600.0
Maharashtra,PARBHANI,2004,Rabi       ,Gram,40800.0,12800.0
Maharashtra,PARBHANI,2004,Rabi       ,Jowar,175200.0,72300.0
Maharashtra,PARBHANI,2004,Rabi       ,Soyabean,48500.0,30300.0
Maharashtra,PARBHANI,2004,Whole Year ,Cotton(lint),198000.0,172700.0
Maharashtra,PARBHANI,2005,Kharif     ,Arhar/Tur,49400.0,26800.0
Maharashtra,PARBHANI,2005,Kharif     ,Cotton(lint),185000.0,221600.0
Maharashtra,PARBHANI,2005,Kharif     ,Soyabean,68600.0,69800.0
Maharashtra,PARBHANI,2005,Rabi       ,Gram,49600.0,27300.0
Maharashtra,PARBHANI,2005,Rabi       ,Safflower,41300.0,24600.0
Maharashtra,PARBHANI,2005,Rabi       ,Wheat,40900.0,47100.0
Maharashtra,PARBHANI,2006,Kharif     ,Arhar/Tur,57900.0,31000.0
Maharashtra,PARBHANI,2006,Kharif     ,Cotton(lint),194700.0,298800.0
Maharashtra,PARBHANI,2006,Kharif     ,Jowar,88400.0,77800.0
Maharashtra,PARBHANI,2006,Kharif     ,Moong(Green Gram),51800.0,12700.0
Maharashtra,PARBHANI,2006,Kharif     ,Soyabean,78400.0,91900.0
Maharashtra,PARBHANI,2006,Rabi       ,Gram,61000.0,42800.0
Maharashtra,PARBHANI,2006,Rabi       ,Jowar,182400.0,160400.0
Maharashtra,PARBHANI,2006,Rabi       ,Safflower,42800.0,27400.0
Maharashtra,PARBHANI,2006,Rabi       ,Wheat,50400.0,70500.0
Maharashtra,PARBHANI,2008,Kharif     ,Arhar/Tur,60500.0,34900.0
Maharashtra,PARBHANI,2008,Kharif     ,Cotton(lint),204400.0,361000.0
Maharashtra,PARBHANI,2008,Kharif     ,Jowar,62800.0,74700.0
Maharashtra,PARBHANI,2008,Kharif     ,Moong(Green Gram),60800.0,21700.0
Maharashtra,PARBHANI,2008,Kharif     ,Soyabean,74000.0,64600.0
Maharashtra,PARBHANI,2008,Rabi       ,Gram,42400.0,24800.0
Maharashtra,PARBHANI,2008,Rabi       ,Jowar,171000.0,145300.0
Maharashtra,PARBHANI,2009,Kharif     ,Arhar/Tur,58600.0,40300.0
Maharashtra,PARBHANI,2009,Kharif     ,Cotton(lint),217700.0,343800.0
Maharashtra,PARBHANI,2009,Kharif     ,Jowar,62200.0,52700.0
Maharashtra,PARBHANI,2009,Kharif     ,Soyabean,103500.0,82000.0
Maharashtra,PARBHANI,2009,Rabi       ,Gram,48200.0,30000.0
Maharashtra,PARBHANI,2009,Rabi       ,Jowar,172500.0,143400.0
Maharashtra,PARBHANI,2010,Kharif     ,Arhar/Tur,67600.0,39500.0
Maharashtra,PARBHANI,2010,Kharif     ,Cotton(lint),232400.0,404800.0
Maharashtra,PARBHANI,2010,Kharif     ,Jowar,62300.0,77800.0
Maharashtra,PARBHANI,2010,Kharif     ,Moong(Green Gram),45500.0,31700.0
Maharashtra,PARBHANI,2010,Kharif     ,Soyabean,107900.0,165200.0
Maharashtra,PARBHANI,2010,Rabi       ,Gram,61000.0,39800.0
Maharashtra,PARBHANI,2010,Rabi       ,Jowar,161700.0,67200.0
Maharashtra,PARBHANI,2010,Rabi       ,Wheat,46400.0,79500.0
Maharashtra,PARBHANI,2011,Kharif     ,Arhar/Tur,67500.0,42100.0
Maharashtra,PARBHANI,2011,Kharif     ,Jowar,60000.0,79000.0
Maharashtra,PARBHANI,2011,Kharif     ,Soyabean,129800.0,154500.0
Maharashtra,PARBHANI,2011,Rabi       ,Gram,48400.0,33400.0
Maharashtra,PARBHANI,2011,Rabi       ,Jowar,160200.0,124300.0
Maharashtra,PARBHANI,2012,Kharif     ,Arhar/Tur,67800.0,41000.0
Maharashtra,PARBHANI,2012,Kharif     ,Jowar,80500.0,91700.0
Maharashtra,PARBHANI,2012,Kharif     ,Soyabean,135300.0,186900.0
Maharashtra,PARBHANI,2012,Rabi       ,Gram,57300.0,33500.0
Maharashtra,PARBHANI,2012,Rabi       ,Jowar,183200.0,135300.0
Maharashtra,PARBHANI,2013,Kharif     ,Arhar/Tur,70500.0,52900.0
Maharashtra,PARBHANI,2013,Kharif     ,Jowar,79300.0,87100.0
Maharashtra,PARBHANI,2013,Kharif     ,Soyabean,139000.0,174500.0
Maharashtra,PARBHANI,2013,Rabi       ,Gram,67000.0,47800.0
